Periodo,Grupo,Producto,Super,Precio
Feb25,Alimentos y bebidas,Aceite de girasol Precio Líder Envase 900 cc,Devoto,99.0
Feb25,Alimentos y bebidas,Aceite de girasol Precio Líder Envase 900 cc,Devoto Express,99.0
Feb25,Alimentos y bebidas,Aceite de girasol Precio Líder Envase 900 cc,Disco,99.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Devoto,119.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Devoto Express,123.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Disco,119.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,El Dorado,108.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Frog,130.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Kinko,132.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Expres,115.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Red Market,112.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Ta - Ta,112.0
Feb25,Alimentos y bebidas,Aceite de girasol Río de la Plata Envase 900 cc,Tienda Inglesa,126.0
Feb25,Alimentos y bebidas,Aceite de girasol Tata Envase 900 cc,Ta - Ta,95.0
Feb25,Alimentos y bebidas,Aceite de girasol Tienda Inglesa Envase 900 cc,Tienda Inglesa,103.0
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,El Clon,85.0
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,El Dorado,79.0
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Macro,91.49
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Micro Macro,96.98
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Red Expres,94.0
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Red Market,90.0
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Ta - Ta,89.0
Feb25,Alimentos y bebidas,Aceite de girasol Uruguay Envase 900 cc,Tienda Inglesa,107.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Devoto,99.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Devoto Express,102.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Disco,99.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,El Clon,95.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,El Dorado,98.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Frog,131.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Kinko,102.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Macro,98.76
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Micro Macro,98.76
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Expres,105.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Red Market,102.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Ta - Ta,109.0
Feb25,Alimentos y bebidas,Aceite de girasol Óptimo Envase 900 cc,Tienda Inglesa,109.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Devoto,129.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Devoto Express,133.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Disco,129.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,El Clon,105.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,El Dorado,129.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Macro,115.54
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Micro Macro,122.47
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Red Expres,129.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Red Market,105.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Ta - Ta,129.0
Feb25,Alimentos y bebidas,Aceite de maíz Delicia Envase 900 cc,Tienda Inglesa,149.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Devoto,139.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Devoto Express,143.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Disco,139.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,El Dorado,139.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Frog,135.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Kinko,145.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Red Expres,140.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Red Market,139.5
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Ta - Ta,143.0
Feb25,Alimentos y bebidas,Aceite de maíz Río de la Plata Envase 900 cc,Tienda Inglesa,145.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Devoto,75.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Devoto Express,77.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Disco,75.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,El Clon,68.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,El Dorado,65.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Red Expres,73.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Red Market,71.5
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Ta - Ta,79.0
Feb25,Alimentos y bebidas,Aceite de soja Condesa Envase 900 cc,Tienda Inglesa,91.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Devoto,79.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Devoto Express,81.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Disco,79.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,El Clon,68.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,El Dorado,65.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Frog,90.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Kinko,90.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Red Expres,69.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Red Market,79.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Ta - Ta,85.0
Feb25,Alimentos y bebidas,Aceite de soja Río de la Plata Envase 900 cc,Tienda Inglesa,80.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Devoto,59.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Devoto Express,61.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Disco,59.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,El Clon,60.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,El Dorado,59.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Frog,57.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Kinko,64.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Macro,59.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Micro Macro,60.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Red Expres,57.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Red Market,57.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Ta - Ta,59.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Matutina Envase 2 lt.,Tienda Inglesa,60.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Devoto,74.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Devoto Express,76.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Disco,74.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,El Clon,72.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,El Dorado,73.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Frog,68.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Red Expres,73.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Ta - Ta,74.0
Feb25,Alimentos y bebidas,Agua de mesa con gas Nativa Envase 2 lt.,Tienda Inglesa,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Devoto,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Devoto Express,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Disco,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",El Clon,75.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",El Dorado,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Farmashop,80.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Macro,73.99
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Micro Macro,73.99
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Red Expres,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Red Market,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Ta - Ta,74.0
Feb25,Alimentos y bebidas,"Agua de mesa con gas Salus Envase 2,25 lt.",Tienda Inglesa,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Devoto,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Devoto Express,61.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Disco,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",El Clon,60.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",El Dorado,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Macro,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Micro Macro,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Red Expres,57.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Red Market,57.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Ta - Ta,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Matutina 2,5 lts",Tienda Inglesa,60.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Devoto,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Devoto Express,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Disco,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",El Clon,75.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",El Dorado,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Farmashop,80.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Macro,73.99
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Micro Macro,73.99
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Red Expres,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Red Market,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Ta - Ta,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Salus 2,25 lts",Tienda Inglesa,74.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Devoto,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Devoto Express,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Disco,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",El Clon,65.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",El Dorado,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Red Expres,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Red Market,59.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Ta - Ta,65.0
Feb25,Alimentos y bebidas,"Agua de mesa sin gas Vitale 2,5 lts",Tienda Inglesa,59.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Devoto,130.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Devoto Express,130.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Disco,130.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,El Clon,124.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,El Dorado,127.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Macro,117.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Micro Macro,117.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Red Expres,129.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Red Market,119.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Ta - Ta,130.0
Feb25,Alimentos y bebidas,Agua mineral sin gas(bidón) Nativa 6lts,Tienda Inglesa,130.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Devoto,137.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Devoto Express,137.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Disco,137.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",El Dorado,137.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Farmashop,147.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Macro,137.01
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Micro Macro,137.01
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Red Expres,135.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Red Market,137.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Ta - Ta,137.0
Feb25,Alimentos y bebidas,"Agua mineral sin gas(bidón) Salus 6,25lts",Tienda Inglesa,137.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Devoto,342.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Devoto Express,352.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Disco,342.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Macro,352.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Micro Macro,352.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Red Expres,299.0
Feb25,Alimentos y bebidas,Aguja vacuna Con Hueso - Sin Marca 1 kg.,Red Market,289.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Devoto,325.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,335.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Disco,325.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Macro,397.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Micro Macro,397.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Red Expres,309.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Red Market,329.0
Feb25,Alimentos y bebidas,Aguja vacuna Sin Hueso - Sin Marca 1 kg.,Ta - Ta,309.0
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Disco,55.0
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,El Clon,45.0
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Frog,50.0
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Macro,45.36
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Micro Macro,45.36
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Red Expres,49.0
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Red Market,48.95
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Ta - Ta,56.0
Feb25,Alimentos y bebidas,Arroz blanco Aruba tipo Patna Bolsa 1 kg.,Tienda Inglesa,57.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Devoto,79.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Devoto Express,81.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Disco,69.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,El Dorado,69.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Kinko,75.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Red Expres,72.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Ta - Ta,86.0
Feb25,Alimentos y bebidas,Arroz blanco Blue Patna Bolsa 1 kg.,Tienda Inglesa,84.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Devoto,75.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Devoto Express,75.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Disco,75.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,El Dorado,74.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Kinko,80.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Red Expres,69.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Ta - Ta,79.0
Feb25,Alimentos y bebidas,Arroz blanco Green Chef Bolsa 1 kg.,Tienda Inglesa,76.0
Feb25,Alimentos y bebidas,Arroz blanco Pony Bolsa 1 kg.,Red Expres,36.0
Feb25,Alimentos y bebidas,Arroz blanco Pony Bolsa 1 kg.,Red Market,42.5
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Devoto,84.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Devoto Express,87.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Disco,84.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,El Clon,69.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,El Dorado,83.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Frog,84.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Kinko,86.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Macro,73.18
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Micro Macro,73.18
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Red Expres,75.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Red Market,75.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Ta - Ta,82.0
Feb25,Alimentos y bebidas,Arroz blanco Saman Blanco Bolsa 1 kg.,Tienda Inglesa,85.0
Feb25,Alimentos y bebidas,Arroz blanco Vidarroz Bolsa 1 kg.,Devoto,40.0
Feb25,Alimentos y bebidas,Arroz blanco Vidarroz Bolsa 1 kg.,Devoto Express,56.0
Feb25,Alimentos y bebidas,Arroz blanco Vidarroz Bolsa 1 kg.,Disco,40.0
Feb25,Alimentos y bebidas,Arroz blanco Vidarroz Bolsa 1 kg.,El Dorado,57.0
Feb25,Alimentos y bebidas,Arroz blanco Vidarroz Bolsa 1 kg.,Ta - Ta,55.0
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Devoto,39.0
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Devoto Express,41.0
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Disco,49.0
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,El Dorado,39.0
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Macro,42.55
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Micro Macro,45.1
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Red Expres,46.0
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Red Market,29.5
Feb25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Ta - Ta,50.0
Feb25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Macro,28.46
Feb25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Micro Macro,30.17
Feb25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Red Expres,32.0
Feb25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Ta - Ta,30.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Devoto,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Devoto Express,57.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Disco,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,El Clon,52.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,El Dorado,54.9
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Macro,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Micro Macro,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Red Expres,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Red Market,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Ta - Ta,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Tienda Inglesa,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Devoto,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Devoto Express,57.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Disco,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,El Dorado,53.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Macro,54.99
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Micro Macro,54.99
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Red Expres,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Red Market,55.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Ta - Ta,53.0
Feb25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Tienda Inglesa,56.0
Feb25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Devoto,369.0
Feb25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Devoto Express,387.0
